age,annual_income,spending_score,membership_years,purchase_frequency,last_purchase_amount,cluster,pca1,pca2
47,63403,19,1.2,13,44.23,1,0.7476642772416365,-0.8102342866150564
50,39948,47,9.6,11,10.0,2,-1.1544929320442248,0.4751737026876566
45,44361,65,2.2,12,16.62,4,-0.25501364198960064,0.10873783705737682
64,55666,67,1.5,11,19.12,4,0.19074070867914855,0.6458986972004577
50,28643,91,2.2,17,27.59,4,0.46202787262137796,0.3770315217365806
22,89108,18,4.5,13,146.13,1,0.21671164210976582,-0.5771949523423612
65,58290,50,1.2,13,189.66,4,0.9835914217704177,0.12482575191634684
36,51270,30,0.6,12,100.53,1,0.1823391369574631,-0.9782406022460001
21,100257,66,2.6,8,116.63,3,-0.846506371535238,0.7565048968141981
52,45612,5,3.3,15,119.98,1,0.9655795936834564,-1.2388735540684044
66,43938,93,3.7,17,10.0,4,0.8058642692687903,1.1136034394484164
34,36651,97,6.4,12,55.27,4,-1.3277519544960996,0.9674585438762614
61,60224,42,1.4,12,10.0,1,0.5837115494189358,0.016223257385480975
45,58986,84,0.2,7,100.58,4,-0.8984266615326576,0.7636652685880165
47,32867,94,9.5,14,10.0,2,-1.074974696816683,1.3171111932138728
46,44063,5,1.7,15,43.97,1,0.9296509278405702,-1.5032200891132794
63,32999,50,2.9,13,105.35,4,0.3289756771033503,-0.1147283000203552
70,32115,85,3.3,12,14.28,4,-0.13906093789472604,0.9540758968578095
23,17362,58,2.4,6,173.13,4,-2.1167388341767825,-0.692894303360776
52,42678,79,0.7,12,100.28,4,0.03238555805415631,0.3639315919508908
58,17653,84,4.2,16,86.23,4,0.17388577196410845,0.39234283799753394
54,37134,8,4.9,14,126.17,1,0.49142024374091886,-1.0698634624733292
41,33941,31,2.4,9,35.48,1,-0.8140561014880517,-0.8219690656339549
46,92146,12,2.0,6,65.52,1,-0.32988681899406463,-0.19391558261252828
66,26663,21,0.4,10,55.26,1,0.20033965231578632,-0.9788575040881686
63,31047,94,0.3,9,53.78,4,-0.5834045112278347,0.8297654995537745
70,38990,62,1.2,12,24.38,4,0.3953609824446985,0.2947080404805914
48,34610,91,1.1,4,12.29,4,-1.99167192154005,0.8345652850224149
52,111474,90,9.2,11,36.44,2,-0.465663325004175,2.6456797258703935
50,24756,33,4.6,14,34.11,1,-0.00913427632950188,-0.7320315901069706
69,39040,26,3.2,10,22.55,1,0.016763079629908757,-0.31348981270791987
38,59828,90,2.2,12,151.78,4,-0.2853273738569909,0.7849529600851877
49,83175,100,0.5,10,13.37,4,-0.14648395061397468,1.5557155658920818
40,39020,40,11.5,12,44.44,2,-1.333199755707728,0.25117809269516284
50,15508,65,1.4,16,221.32,4,0.5850677738197231,-0.5745825370595271
20,44798,59,0.3,12,162.55,4,-0.39815366894540083,-0.721051171634778
35,110328,15,2.0,7,234.99,3,-0.007512191949206415,-0.12842886379085064
42,58064,1,6.2,15,26.87,1,0.48967270295555376,-0.9899763898395612
59,56491,11,6.5,7,139.93,2,-0.7534624357354344,-0.1721214282962267
48,25904,55,0.0,14,15.25,4,0.3219507152197022,-0.6719413877396976
20,24357,2,6.5,8,39.21,1,-1.8727875645555312,-1.6038560934441821
57,49554,65,1.0,8,43.9,4,-0.5462932475848122,0.43099266206940434
63,20830,95,0.1,14,27.36,4,0.27790428016770613,0.4867793878449044
41,78340,44,5.6,7,35.37,2,-1.1381155086688113,0.6012747712413129
67,29496,16,6.0,10,30.2,1,-0.4012966957069837,-0.4660807170657605
49,48300,22,2.7,15,16.8,1,0.7692054712034734,-0.8608502556026338
64,15812,18,2.6,14,152.58,1,0.6695200053851246,-1.2311925699425692
39,38704,47,5.0,15,43.86,1,-0.03088049472099878,-0.36952450544942944
40,24064,81,4.6,8,69.53,4,-1.7944303593624198,0.45572850753673566
19,15000,30,6.6,10,66.46,2,-1.8235123687624253,-1.172852055965388
44,67853,10,2.4,5,58.3,1,-0.924682458166782,-0.585913602006058
59,131228,99,10.3,14,61.03,2,0.36478978950606855,3.2900486985873827
19,96537,58,15.0,10,37.85,2,-2.0483072468536534,1.6619010151742457
43,73792,62,0.4,7,299.49,4,-0.41168093464298355,0.3801916054670275
34,38235,85,5.7,10,136.03,4,-1.4498124395030774,0.6802858176207915
57,79501,80,2.1,16,55.82,4,1.1964286712983925,1.0698076184187097
50,102161,6,1.5,18,31.93,3,2.3667306515574666,-0.6079769583209523
26,53214,67,2.8,18,47.34,4,0.5696259258897189,-0.22430168676826606
60,24085,41,0.2,13,90.12,1,0.5303088785710856,-0.7934304930316224
65,36328,43,2.1,15,330.28,1,1.1865914054016844,-0.43533696148292894
56,136164,85,6.1,12,10.51,3,0.5293754225574205,2.652616709999747
46,46870,77,0.7,11,120.51,4,-0.2148811831831139,0.3065404251665106
59,15000,18,1.7,13,211.04,1,0.5106788025687893,-1.4068790477274569
43,20305,58,8.4,11,10.0,2,-1.506630157761966,0.18054734559741656
52,37999,60,1.7,7,43.93,4,-1.0518841803384669,0.14432292302316227
67,91262,88,1.3,18,15.22,4,1.9672059888640956,1.4881070193056276
42,41611,27,1.7,10,91.53,1,-0.32284242634152105,-0.9072722972953496
41,92287,68,2.2,13,35.52,3,0.4602851162030787,0.8319170662379873
30,35749,22,3.0,12,46.7,1,-0.4296239355032296,-1.2672102009643318
24,15084,24,4.8,16,33.34,1,-0.27468971197991454,-1.6267379501904975
53,36499,40,1.8,9,129.57,1,-0.4179300127258698,-0.4437702489743972
62,60292,74,5.1,8,71.87,4,-0.8357603388782077,1.3102428469713265
37,57363,66,2.3,10,72.03,4,-0.6374695672388342,0.264786183053726
18,23084,40,1.2,20,66.2,1,0.8309215507694259,-1.746873639762797
25,39706,6,3.2,15,108.53,1,0.27118825559477316,-1.7984671996900312
63,200000,18,3.8,11,39.87,3,2.142634150277638,1.9801923326197364
33,23389,81,2.4,7,420.28,4,-1.5579179534955077,0.007962165660987203
31,72870,87,0.2,11,12.41,4,-0.3468669077667449,0.6860963731152799
29,15000,30,0.6,9,10.0,1,-1.1270336728127506,-1.5353100434415845
68,82312,21,1.0,14,10.0,1,1.6403622236863427,-0.12900414071901536
40,28698,62,1.0,8,10.0,4,-1.206561553336309,-0.2674162501912431
32,62395,10,3.4,13,122.46,1,0.27636280128130686,-1.1208498492560284
45,22585,13,0.1,7,105.81,1,-0.7795657084164959,-1.5461929106228431
51,58367,76,4.2,14,232.6,4,0.33926307869484806,0.7493003913214278
19,28418,9,0.9,12,15.36,1,-0.44554368144144574,-2.094284891504321
49,31919,68,1.1,12,133.56,4,-0.10136853673289238,-0.10007677011323425
40,63907,39,2.3,14,58.45,1,0.5170193982848248,-0.3781907620218966
39,37864,24,0.7,12,66.68,1,0.08242145192614893,-1.2616990165877369
68,61588,34,6.5,16,115.67,2,1.1105492482001034,0.28738141028524017
42,43717,61,0.3,9,22.03,4,-0.6653047025907276,-0.12830582992534934
39,51046,41,1.8,10,1217.68,0,0.6922518305986027,-0.8787636859598272
39,64026,5,5.7,10,269.96,1,-0.24025755908651694,-0.7984932793968665
66,39735,79,2.9,4,28.85,4,-1.6238883151885564,1.1232848196919445
69,26967,50,1.0,10,14.75,4,-0.07054981634521044,-0.14484346638259302
59,35618,4,1.6,6,49.13,1,-0.6601204716066151,-1.094202449162564
23,100416,51,3.7,12,67.95,3,-0.058519161763925846,0.4062925151215682
32,52559,52,10.9,18,196.12,2,-0.017561153455886498,0.26663199497326323
60,29527,39,6.7,9,13.43,2,-1.0438916407315408,0.07950949576843966
54,62376,8,1.3,12,76.91,1,0.8002259945998459,-0.9304805143743087
50,64925,45,15.0,11,10.0,2,-1.4718694200343514,1.3680193950274246
25,66969,88,0.0,18,92.17,4,0.9363152237564499,0.18827086041529273
70,27263,28,0.1,12,47.99,1,0.6724555830804706,-0.8332182174628152
61,32551,27,5.2,8,557.81,0,-0.380849662217809,-0.45716427884133215
61,32659,65,0.7,10,10.0,4,-0.267261801473935,0.13710759296818395
22,39482,34,0.2,15,282.8,1,0.5073880004986235,-1.544624298622426
56,67734,81,0.8,9,10.0,4,-0.2729589239062246,1.04468820959937
21,58554,62,1.7,13,11.1,4,-0.3388483208278096,-0.25258068166675457
23,61397,62,3.9,11,10.0,4,-0.9243169452014472,0.12682436731628385
62,110460,38,2.9,13,73.73,3,1.3597913461444475,0.8305269727199527
49,74112,26,0.8,13,13.35,1,0.8923226314261467,-0.4624149684321438
69,45022,24,2.1,15,10.83,1,1.231520451509781,-0.5649470387795954
47,24092,39,7.8,10,69.64,2,-1.286336939705013,-0.18956129990305887
64,31929,21,5.1,9,93.89,1,-0.5082213735810664,-0.43515663101808866
52,41897,94,1.2,12,57.27,4,-0.19905595812890864,0.7796726957546297
57,80618,47,12.1,7,44.94,2,-1.5458330725778557,1.6441963297897069
69,48223,48,3.7,17,490.14,0,1.7505948414180181,-0.028582926939085228
33,33066,13,0.2,13,65.04,1,0.23188511569430792,-1.799743908888184
30,31579,3,0.1,7,143.57,1,-0.8886945841276516,-1.9260682731054504
67,47016,32,0.6,12,64.81,1,0.7804272958243078,-0.42994548342102523
59,83616,35,3.9,11,14.62,1,0.395052193881036,0.4735543369142051
47,127339,19,0.6,9,105.62,3,0.8942897462749668,0.2859768826987619
36,43327,14,2.1,9,24.85,1,-0.6461247286051885,-1.1977274237623998
34,47722,48,0.3,12,48.95,1,-0.06534391809962942,-0.6471528418588226
36,23662,86,7.6,9,78.77,2,-2.0832222440482218,0.7568805696752405
45,156923,81,1.3,9,10.0,3,0.5552338158473582,2.327030140866391
43,21150,68,7.2,20,10.0,2,0.371058927068998,-0.032324533393644876
54,99012,45,8.7,11,162.61,2,-0.03839047153060512,1.2982505535370008
43,39371,19,0.0,14,24.62,1,0.6765331633191745,-1.418502223629216
70,34213,64,1.9,17,26.06,4,1.2365454860152132,0.1427870211232107
40,25184,66,0.1,12,66.67,4,-0.31917136615859076,-0.49280259202021254
26,200000,79,7.2,19,34.37,3,2.0031557950049566,2.8245114435967453
29,55988,66,2.2,17,90.12,4,0.5945229822525825,-0.1876088849264111
70,49650,75,0.2,15,51.35,4,1.1750502453474618,0.5534086183472527
18,83453,45,0.4,24,69.29,1,2.461635518332499,-0.8945849859482793
18,33173,87,1.5,7,23.52,4,-2.0950865713756945,0.09791570418651031
64,49075,74,8.5,11,68.88,2,-0.7463491712079537,1.3920832736541984
51,50706,67,3.5,10,205.64,4,-0.4289871271627062,0.5035968865329487
49,36051,69,6.1,9,27.62,2,-1.3631177537492318,0.646266150926678
65,100688,3,1.4,5,163.76,1,0.24862174018626165,0.007884892817608676
42,42993,38,0.1,15,51.32,1,0.7624449358501736,-0.9580297692595529
57,19305,77,11.0,9,131.81,2,-1.9503199664774518,1.1665709966900266
62,40908,42,0.1,6,63.72,1,-0.6324511772520477,-0.19370884417957185
70,56925,83,8.8,14,52.45,2,-0.03342663587764059,1.7628580645608383
18,28678,40,1.4,10,83.07,1,-1.1075368131851355,-1.2571112138882634
33,30068,50,0.0,13,234.23,1,0.08596034391368054,-1.0369489784164057
56,35321,35,3.5,10,72.48,1,-0.3852182884512689,-0.3768934540313858
22,102001,24,11.8,19,96.95,2,0.6056872629353643,0.29194432327136366
39,36596,88,10.1,10,35.09,2,-2.009934847842804,1.2941036455251078
46,115551,17,0.5,12,359.63,3,1.5948831561089973,-0.1891089857272899
20,33895,40,0.6,10,117.73,1,-0.8656044433663772,-1.2306834797885242
29,59576,74,2.5,13,59.93,4,-0.28962323538593193,0.25884839981976826
43,37505,66,3.0,7,47.13,4,-1.4639384712971186,0.2492286427770865
33,77068,44,4.0,10,176.53,1,-0.40575081922730943,0.10923151922367709
68,25060,23,0.6,18,26.38,1,1.7588354380362197,-1.1987836123423905
54,76551,6,9.6,12,10.0,2,-0.06966768504634661,0.10454408065754943
39,52487,66,3.1,12,59.55,4,-0.362581532372863,0.22994463857134467
46,33389,21,5.6,14,227.69,1,0.1720352900915722,-0.9266199853847427
31,44367,35,2.3,10,368.55,1,-0.4060367742538868,-0.9093226844139531
45,123045,29,1.6,11,48.0,3,0.9384843994770443,0.46710379134692465
22,53247,7,11.3,14,57.53,2,-0.859426016229333,-0.7421490732357678
64,32156,93,2.6,9,101.84,4,-0.7699485808325254,1.053876496753043
66,23793,53,6.0,15,39.76,2,0.21842575278668488,0.12145388857998224
47,66386,37,9.2,11,101.46,2,-0.6689158442179602,0.5296786776457082
63,55133,23,3.4,12,49.28,1,0.512021546120636,-0.30260322976489085
69,74385,97,2.4,9,183.76,4,-0.04652939995993649,1.8662855279753758
22,20387,8,0.0,14,130.01,1,0.14764092967026665,-2.4033020918389782
29,24261,76,0.1,11,144.35,4,-0.7853156651627966,-0.4531457992596185
33,97550,48,0.7,13,42.68,3,0.6935761280973258,0.13714850553614538
43,59802,10,0.6,22,550.66,0,3.0455861689229953,-1.7522551887441935
43,67510,79,0.9,17,97.58,4,1.1194042070892085,0.4285959477327899
65,27512,24,1.1,11,73.46,1,0.2978146690967783,-0.8859619450296369
38,27211,90,1.3,11,21.91,4,-0.9182970567273028,0.2588773485073891
56,88854,47,1.6,13,48.59,3,1.0090478992418153,0.47334156496569646
53,91402,53,0.3,14,62.63,3,1.2964046818424824,0.4313112592332451
50,25514,39,0.1,11,21.22,1,-0.11699919839714654,-0.9050729801106762
47,22751,67,3.4,12,38.44,4,-0.625174961177278,-0.04131954655822334
54,45928,66,2.3,12,44.75,4,-0.02390026974805475,0.3187051820727012
40,30345,6,1.8,14,58.39,1,0.41227439168933877,-1.7629849185861521
27,29968,21,3.0,10,10.0,1,-0.9992152441819275,-1.3468379696012345
22,23136,73,5.3,13,46.42,4,-1.2563727293716003,-0.1890486041038178
53,37009,74,1.7,9,34.72,4,-0.7619780958746001,0.41059625302034164
51,24518,36,3.1,7,53.25,1,-1.2152178861466516,-0.5324011821987941
69,25406,3,9.2,14,189.11,2,0.26324540981478933,-0.7026094539248384
48,58631,88,5.5,16,640.9,0,0.8162617956203062,0.891353792539246
27,47423,86,1.7,11,123.23,4,-0.8284415466998382,0.2917881878285983
36,65573,78,3.1,11,12.41,4,-0.6049958894551646,0.7318186334371023
49,18225,42,0.6,17,36.07,1,0.8985406322995692,-1.1545432842383074
18,49312,45,2.5,16,111.63,1,0.21176752879744634,-0.9379182340739323
22,170311,44,11.9,9,97.51,2,-0.6957431120371876,2.265684491188675
62,39208,91,2.2,11,178.54,4,-0.18668301428451922,0.9370349906922769
21,80406,33,7.9,11,48.58,2,-0.9416170733136559,0.08167551397911468
33,79985,60,1.6,5,35.3,4,-1.3435729184415879,0.5474354862346664
41,82381,86,15.0,15,447.16,2,-0.5576000867411679,2.160310849857624
33,54176,93,2.6,14,58.58,4,-0.2325307664416895,0.6746458814551662
19,68847,83,0.1,7,16.12,4,-1.423468885466823,0.45336520804171226
66,74563,83,2.7,11,320.59,4,0.4955450002204379,1.3794481703230084
45,71773,70,1.0,11,10.0,4,-0.006837614622979455,0.5896195288196259
49,25073,83,0.1,10,10.0,4,-0.7071818826883681,0.17532554685353044
44,17598,77,5.2,9,137.45,4,-1.5610742915849571,0.32343578229310305
37,19299,26,1.0,7,162.85,1,-1.1601540605642595,-1.3590868592277574
41,41685,86,4.8,18,89.73,4,0.41048634568253134,0.5029510902326686
29,70007,21,1.0,18,11.44,1,1.401405773370324,-1.1793903417127076
67,25269,100,0.6,10,50.87,4,-0.4531229738761822,0.9461742504196197
52,85338,2,10.9,14,39.1,2,0.30050234024635436,0.1551217220727119
50,36265,47,1.3,18,28.65,1,1.220025228029918,-0.6925884378142997
50,36473,30,2.8,14,297.22,1,0.6354468515281025,-0.8944764431435926
68,29683,27,2.8,8,15.55,1,-0.4921126598943929,-0.4173858447018447
60,15821,71,2.5,12,79.78,4,-0.30222979972891767,0.07148275442306193
54,56251,20,7.4,9,228.8,2,-0.564181612834826,-0.06815709977211075
29,136981,50,3.4,11,86.29,3,0.40571633334066237,1.077259629748698
20,47211,95,1.6,8,242.1,4,-1.535439772255371,0.44228835321591864
18,16149,23,5.9,14,107.39,1,-0.8509151247951683,-1.5812002437774846
50,78292,13,0.6,13,91.4,1,1.1714348049311831,-0.7404171693268949
57,18492,81,2.4,17,84.79,4,0.601982247103191,0.09703307598612972
27,23731,4,9.0,4,113.99,2,-2.768523417797776,-1.063019076242847
60,42488,14,2.9,5,34.38,1,-1.0009287444238637,-0.5504051875171774
61,52770,20,5.1,11,11.45,1,0.0185047473656365,-0.22578689890656634
46,26763,13,3.2,8,171.55,1,-0.8142676720696528,-1.2138013640673988
30,41506,3,5.5,10,220.1,1,-0.7396190206302389,-1.3703309699664583
29,75289,90,8.7,11,73.88,2,-1.3522579505194867,1.5901739723451094
48,81740,90,1.0,19,28.27,4,1.648045592788313,0.9701869308961135
63,103867,82,0.6,7,10.0,4,-0.03747663329512117,1.8303761151795603
19,154145,96,2.0,12,60.52,3,0.37556222465117567,2.114835692597501
68,79692,78,3.6,9,10.82,4,-0.16170920138010728,1.6588373509176537
67,43043,47,0.8,18,10.0,1,1.7342727770895934,-0.32283640704171934
52,82091,3,0.0,15,53.26,1,1.7810281042558165,-1.008477697592734
40,64862,1,1.3,7,21.83,1,-0.48373395325423185,-1.0967373218875198
34,66424,90,10.4,13,82.63,2,-1.1484390750246,1.6274048511910053
43,54520,24,3.6,14,45.1,1,0.4150354522729321,-0.7019835949155815
25,28360,35,1.5,7,26.37,1,-1.580394307232796,-1.1107288359596972
46,26453,14,0.6,18,10.0,1,1.3338321497119203,-1.7815643310388505
43,46245,67,1.3,13,19.62,4,0.019491470103642276,0.02152708467489818
27,53602,13,0.6,12,20.5,1,0.06641552191106577,-1.4828830265503148
43,32608,47,0.3,10,12.55,1,-0.4816816034154019,-0.6616313874074424
51,63196,50,7.1,12,36.79,2,-0.3312395366944506,0.6390723654616508
68,170836,78,15.0,12,13.78,2,0.22816950447004428,4.144260977466632
58,17212,85,0.5,10,44.86,4,-0.6340610153819796,0.28592571167443354
24,69518,26,0.2,9,72.86,1,-0.40396988704946385,-0.9111625583994197
21,47118,3,1.2,13,20.26,1,0.05492995662685846,-1.9141277528627716
70,64240,51,1.9,8,90.97,4,-0.015825291493086664,0.6336621103221572
67,37856,40,0.7,16,10.66,1,1.3362323687341124,-0.50799319633449
62,44907,68,1.1,18,14.37,4,1.4452395884083542,0.15309824004692799
28,52981,36,0.7,9,47.66,1,-0.6887037259390628,-0.8036357058753542
46,40905,51,4.5,11,124.52,4,-0.5386019813091554,-0.037772874224998025
53,19686,1,3.7,10,154.61,1,-0.3265009795282841,-1.5125990511351712
42,42601,33,3.0,9,377.99,1,-0.4388562148482314,-0.6837525739609335
38,20955,7,1.5,14,34.75,1,0.252571742533574,-1.9463987061443293
53,72541,52,7.2,7,46.85,2,-1.185965479620763,1.0723783226444885
27,16005,11,10.5,10,15.81,2,-1.997570732189359,-1.0629618892433337
54,90870,27,0.6,12,12.13,1,1.0342841171487631,-0.06117719230276347
26,63432,14,0.8,7,71.83,1,-0.8144177885129406,-1.124926091332739
41,63578,86,2.2,20,21.52,4,1.3383240202438835,0.541321484123261
52,15000,80,0.3,10,239.57,4,-0.5464403605382443,-0.06982049520777228
66,40248,46,1.7,7,10.0,4,-0.6269031947785509,0.10544974481939391
52,97942,76,2.6,13,97.87,3,0.729867742740429,1.3296160290273025
65,35912,10,2.2,12,16.33,1,0.5288924991478934,-0.9967417589839
53,25672,24,1.2,15,20.4,1,0.7398176871099129,-1.2551259067106895
35,33456,61,2.3,9,104.26,4,-1.117062587383503,-0.24815335749876116
66,47053,18,9.6,8,24.26,2,-1.0566987753094048,0.28572696216726584
56,29412,86,0.7,12,29.4,4,-0.17039096184747723,0.4182584593639759
49,102774,9,3.2,14,20.6,3,1.3109867268580875,-0.2145883154860908
41,47155,17,0.1,16,465.0,1,1.559623725366419,-1.6082234257466375
40,35124,58,0.2,16,26.02,4,0.6209360502691682,-0.6561824055670122
49,22453,13,2.4,8,58.08,1,-0.8141237816286496,-1.2672717931473214
54,65556,50,0.3,12,42.85,4,0.5937626082572933,0.047199644928067275
29,64666,6,0.1,8,71.21,1,-0.38275360722404744,-1.3531674020688162
66,30475,85,0.6,12,26.11,4,0.08674659413842357,0.581354841911025
30,15000,51,2.5,16,42.91,1,-0.06810945843920767,-1.1025744977524412
40,62721,36,3.6,11,87.6,1,-0.2036174401452398,-0.23431884083108798
42,43823,71,0.7,13,19.38,4,0.006235704680539769,0.0014012294971656341
52,59972,100,3.3,12,201.78,4,-0.13042887395618352,1.3710377158173739
58,158626,25,0.6,17,226.46,3,3.2131409538289333,0.7753048149710705
47,48237,11,2.9,13,113.05,1,0.4790944345807592,-1.1016522064718786
34,36015,44,1.6,10,59.37,1,-0.7301143907078846,-0.7277163636202773
66,24627,14,3.2,12,10.0,1,0.24883673292137554,-0.9605609601446248
37,40641,29,15.0,8,90.84,2,-2.4714224396733884,0.4457470740419888
65,53978,74,8.3,10,34.14,2,-0.8706859347224317,1.520016734697475
42,50614,50,0.0,10,40.63,4,-0.2352296040114354,-0.3590053965159986
39,137871,5,6.5,14,10.0,3,1.1553044671453927,0.4066823929756537
30,66134,72,0.2,12,98.72,4,-0.052403796697633,0.12741528383685038
36,45212,69,9.2,14,10.0,2,-0.9312619019713868,0.6842288343365871
66,32082,88,1.0,12,62.94,4,0.07056222812284818,0.7059809855809132
53,57526,57,1.4,16,161.68,4,1.195429034996559,-0.018688014559803248
29,28446,26,0.3,20,31.09,1,1.3351380871011238,-1.8792820963238466
58,54605,6,0.4,15,234.92,1,1.6693989470285173,-1.2962726351937608
36,65673,16,3.9,10,22.28,1,-0.39658418767572723,-0.6487330095625918
29,43050,60,8.7,8,112.23,2,-2.087947783611366,0.4507882801443197
26,33584,100,2.8,16,11.41,4,-0.379030912506404,0.3486536213833031
24,15000,12,3.8,8,188.17,1,-1.5115258734975685,-1.7663193897736196
45,97372,75,4.3,8,156.21,4,-0.5780757325388044,1.5128745075612875
31,62441,3,0.9,14,95.78,1,0.7864068821381397,-1.5862348219670723
48,63358,63,0.1,4,34.06,4,-1.2598642944685627,0.5108077719927081
69,19210,64,0.0,11,10.15,4,0.035340359909440844,-0.06814839766838773
36,112184,62,1.3,18,34.17,3,1.7569822541895808,0.6335243990439939
64,37081,6,0.8,13,206.93,1,1.1061456428125767,-1.3419700862992008
33,41221,19,0.2,14,63.81,1,0.4870959095588789,-1.5623491725306855
70,25807,18,0.6,13,10.0,1,0.8367963257777641,-1.0725232685239756
22,16778,80,0.4,20,14.16,4,0.568564023984328,-0.8711994179352889
52,98165,87,7.4,12,245.62,2,0.007786527235215305,2.0635568081488866
29,106081,43,0.5,10,98.05,3,0.22858962204992417,0.15685869982272302
42,44386,73,2.3,15,12.42,4,0.1979625727643327,0.14430200981459185
69,32609,3,2.7,10,10.0,1,0.16638196872246647,-1.0174148012145257
38,39095,72,2.4,17,25.79,4,0.44896629791370973,-0.10843749857987145
53,39744,38,0.3,16,10.0,1,1.1065475474676425,-0.8164767949986528
70,23862,68,1.2,9,45.29,4,-0.42591223716470555,0.30535016304455626
40,41136,76,0.2,11,1034.79,0,0.5263250725722386,-0.3055975953063867
33,53737,44,1.5,6,10.0,1,-1.3630132006101299,-0.29883596433851867
56,90300,95,0.6,12,43.67,4,0.5605323264523336,1.5959742940457506
62,49441,89,2.5,13,263.57,4,0.40602601645524494,0.9740012124011213
70,19037,80,3.5,16,134.14,4,0.6262205536480668,0.4448727298466521
